MAX30009reg0x17,MAX30009reg0x18,MAX30009reg0x19,MAX30009reg0x1A,MAX30009reg0x20,MAX30009reg0x21,MAX30009reg0x22,MAX30009reg0x23,MAX30009reg0x24,MAX30009reg0x25,MAX30009reg0x26,MAX30009reg0x27,MAX30009reg0x28,MAX30009reg0x41,MAX30009reg0x41,MAX30009reg0x43,MAX30009reg0x44,MAX30009reg0x50,
MAX30009reg0x51,MAX30009reg0x58,MAX30009reg0xFE,MAX30009reg0xFF,0,0,accelID,fileParseID,0,0,RTCpreScale,WallClock_B3,WallClock_B2,WallClock_B1,WallClock_B0,UseAcc,WallClock_B5,WallClock_B4,
0xc9,0x1f,0x01,0x00,0x37,0x00,0x18,0x00,0x73,0x4a,0x00,0xff,0x00,0x06,0x01,0xa0,0xf1,0x00,
0x00,0x07,0x03,0x42,0x00,0x00,0x00,0x00,0x00,0x00,0x1f,0x6f,0x84,0xf4,0x86,0x00,0x01,0x8d,
start time,1706973000838
timestamp,sampleNum,BIOZI,BIOZQ,temperature,RTC,statusCache1,statusCache0,sensor,regAddr,val,I2Caddr,
1706973003021.595500,212,29430.000000,-4491.000000,,,,,,,,,
1706973003031.801300,213,29145.000000,-4778.000000,,,,,,,,,
1706973003042.006800,214,28831.000000,-4610.000000,,,,,,,,,
1706973003052.212400,215,29162.000000,-5095.000000,,,,,,,,,
1706973003062.418200,216,29154.000000,-4987.000000,,,,,,,,,
1706973003072.623800,217,29614.000000,-4886.000000,,,,,,,,,
1706973003082.829300,218,29196.000000,-4614.000000,,,,,,,,,
1706973003093.034900,219,29154.000000,-4421.000000,,,,,,,,,
1706973003103.240700,220,28899.000000,-4979.000000,,,,,,,,,
1706973003113.446300,221,29195.000000,-4932.000000,,,,,,,,,
1706973003123.651900,222,29468.000000,-5130.000000,,,,,,,,,
1706973003133.857700,223,29205.000000,-4655.000000,,,,,,,,,
1706973003144.063200,224,29259.000000,-4667.000000,,,,,,,,,
1706973003154.268800,225,28769.000000,-4869.000000,,,,,,,,,
1706973003164.474600,226,29110.000000,-4930.000000,,,,,,,,,
1706973003174.680200,227,29224.000000,-5295.000000,,,,,,,,,
1706973003184.885700,228,29303.000000,-4703.000000,,,,,,,,,
1706973003195.091300,229,29419.000000,-4660.000000,,,,,,,,,
1706973003205.297100,230,28849.000000,-4622.000000,,,,,,,,,
1706973003215.502700,231,29159.000000,-4980.000000,,,,,,,,,
1706973003225.708300,232,29122.000000,-5133.000000,,,,,,,,,
1706973003235.914100,233,29523.000000,-4672.000000,,,,,,,,,
1706973003246.119600,234,29278.000000,-4738.000000,,,,,,,,,
1706973003256.325200,235,28915.000000,-4429.000000,,,,,,,,,
1706973003266.531000,236,29113.000000,-5014.000000,,,,,,,,,
1706973003276.736600,237,28931.000000,-5006.000000,,,,,,,,,
1706973003286.942100,238,29418.000000,-4938.000000,,,,,,,,,
1706973003297.147700,239,29246.000000,-4754.000000,,,,,,,,,
1706973003307.353500,240,29525.000000,-4580.000000,,,,,,,,,
1706973003317.559100,241,28972.000000,-4802.000000,,,,,,,,,
1706973003327.764600,242,29052.000000,-4701.000000,,,,,,,,,
1706973003337.970500,243,29173.000000,-5221.000000,,,,,,,,,
1706973003348.176000,244,29343.000000,-4812.000000,,,,,,,,,
1706973003358.381600,245,29619.000000,-4844.000000,,,,,,,,,
1706973003368.587400,246,29129.000000,-4539.000000,,,,,,,,,
1706973003378.793000,247,29102.000000,-4635.000000,,,,,,,,,
1706973003388.998500,248,28811.000000,-4935.000000,,,,,,,,,
1706973003399.204100,249,29237.000000,-4906.000000,,,,,,,,,
1706973003409.409900,250,29374.000000,-5093.000000,,,,,,,,,
1706973003419.615500,251,29467.000000,-4511.000000,,,,,,,,,
1706973003429.821000,252,29184.000000,-4729.000000,,,,,,,,,
1706973003440.026900,253,28761.000000,-4748.000000,,,,,,,,,
1706973003450.232400,254,29055.000000,-5043.000000,,,,,,,,,
1706973003460.438000,255,29074.000000,-5063.000000,,,,,,,,,
1706973003470.643800,256,29601.000000,-4765.000000,,,,,,,,,
1706973003480.849400,257,29259.000000,-4809.000000,,,,,,,,,
1706973003491.054900,258,29019.000000,-4453.000000,,,,,,,,,
1706973003501.260500,259,28970.000000,-4957.000000,,,,,,,,,
1706973003511.466300,260,29005.000000,-4969.000000,,,,,,,,,
1706973003521.671900,261,29460.000000,-5060.000000,,,,,,,,,
1706973003531.877400,262,29219.000000,-4776.000000,,,,,,,,,
1706973003542.083300,263,29287.000000,-4514.000000,,,,,,,,,
1706973003552.288800,264,28811.000000,-4735.000000,,,,,,,,,
1706973003562.494400,265,29028.000000,-4754.000000,,,,,,,,,
1706973003572.700000,266,29200.000000,-5242.000000,,,,,,,,,
1706973003582.905800,267,29364.000000,-4838.000000,,,,,,,,,
1706973003593.111300,268,29404.000000,-4802.000000,,,,,,,,,
1706973003603.316900,269,28983.000000,-4459.000000,,,,,,,,,
